procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  47956   9364 278480    0    0     0     0  258  144  9  0 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  47956   9364 278480    0    0     0     0  254  144  2  0 98  0  0
 0  0      0  47956   9364 278480    0    0     0     0  253  174  1  0 99  0  0
 0  0      0  47956   9364 278480    0    0     0     0  257  148 10  0 90  0  0
 7  0      0  47956   9364 278480    0    0     0     0  289  272 61  0 39  0  0
 0  0      0  47956   9364 278480    0    0     0     0  255  151  5  1 94  0  0
 0  0      0  47956   9364 278480    0    0     0     0  253  137  2  0 98  0  0
 0  0      0  47956   9364 278480    0    0     0     0  257  150  7  0 93  0  0
 0  0      0  47956   9364 278480    0    0     0     0  252  137  2  0 98  0  0
 0  0      0  47956   9364 278480    0    0     0     0  254  147  2  1 97  0  0
 0  0      0  47956   9364 278480    0    0     0     0  256  144  7  0 93  0  0
 0  0      0  47956   9364 278480    0    0     0     0  255  144  0  1 99  0  0
 0  0      0  47956   9364 278480    0    0     0     0  251  140  1  0 99  0  0
 0  0      0  47956   9364 278480    0    0     0     0  257  147  6  0 94  0  0
 1  0      0  47956   9364 278480    0    0     0     0  261  140  7  0 93  0  0
 0  0      0  47956   9364 278480    0    0     0     0  289  283 59  0 41  0  0
 0  0      0  47956   9364 278480    0    0     0     0  246  137  2  0 98  0  0
 1  0      0  47956   9364 278480    0    0     0     0  260  150  6  1 93  0  0
 0  0      0  47956   9364 278480    0    0     0     0  254  135  2  0 98  0  0
 0  0      0  47956   9364 278480    0    0     0     0  254  144  1  0 99  0  0
 0  0      0  47956   9364 278480    0    0     0     0  254  145  7  0 93  0  0
 0  0      0  47956   9364 278480    0    0     0     0  254  141  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  47956   9364 278480    0    0     0     0  252  141  0  0 100  0  0
 0  0      0  47956   9364 278480    0    0     0     0  255  150  9  1 89  0  0
 0  0      0  47956   9364 278480    0    0     0     0  257  140  9  0 91  0  0
 8  0      0  47956   9364 278480    0    0     0     0  292  250 47  0 53  0  0
 0  0      0  47956   9364 278480    0    0     0     0  259  169 15  0 85  0  0
 0  0      0  47956   9364 278480    0    0     0     0  255  145  1  0 99  0  0
 0  0      0  47956   9364 278480    0    0     0     0  258  138  7  0 93  0  0
 0  0      0  47380   9364 278480    0    0     0     0  252  144  1  0 99  0  0
 1  0      0  47388   9364 278480    0    0     0     0  255  139  4  0 96  0  0
 0  0      0  47388   9364 278480    0    0     0     0  253  140  5  0 95  0  0
 0  0      0  47388   9364 278480    0    0     0     0  258  145  2  0 98  0  0
 0  0      0  47388   9364 278480    0    0     0     0  253  142 10  0 90  0  0
 0  0      0  47388   9364 278484    0    0     0     0  258  143  8  1 91  0  0
 0  0      0  47388   9364 278484    0    0     0     0  252  139  2  0 98  0  0
 0  0      0  47388   9364 278484    0    0     0     0  279  286 58  0 42  0  0
 0  0      0  47388   9364 278484    0    0     0     0  252  140  2  0 98  0  0
 0  0      0  47388   9364 278484    0    0     0     0  259  141 10  0 90  0  0
 0  0      0  47388   9364 278484    0    0     0     0  252  140  1  0 99  0  0
 0  0      0  55660   8536 271120    0    0     0     0  255  170  2  3 95  0  0
 0  0      0  55660   8536 271120    0    0     0     0  259  138 11  0 89  0  0
 0  0      0  55660   8536 271120    0    0     0     0  254  144  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  55660   8536 271120    0    0     0     0  257  138  9  0 91  0  0
 0  0      0  55660   8536 271120    0    0     0     0  259  157  8  0 92  0  0
 0  0      0  55660   8536 271120    0    0     0     0  253  136  0  0 100  0  0
 8  0      0  55660   8536 271120    0    0     0     0  281  240 43  1 56  0  0
 0  0      0  55660   8536 271120    0    0     0     0  265  176 19  1 80  0  0
 0  0      0  55660   8536 271120    0    0     0     0  265  146 10  0 90  0  0
 0  0      0  55660   8536 271120    0    0     0     0  252  135  1  0 99  0  0
 0  0      0  55684   8536 271036    0    0     0     0  254  149  2  2 96  0  0
 1  0      0  55684   8536 271036    0    0     0     0  256  137  8  0 92  0  0
 0  0      0  55684   8536 271036    0    0     0     0  256  150  1  1 98  0  0
 0  0      0  55684   8536 271036    0    0     0     0  253  144  8  1 91  0  0
 0  0      0  55684   8536 271036    0    0     0     0  255  144  6  1 93  0  0
 0  0      0  55684   8536 271036    0    0     0     0  254  134  1  0 99  0  0
 1  0      0  55684   8536 271036    0    0     0     0  255  147  1  0 99  0  0
 0  0      0  55684   8536 271036    0    0     0     0  287  256 57  0 43  0  0
 0  0      0  55684   8536 271036    0    0     0     0  257  142  9  0 91  0  0
 0  0      0  55684   8536 271036    0    0     0     0  253  139  0  0 100  0  0
 0  0      0  56020   8536 270748    0    0     0     0  256  159  1  2 97  0  0
 0  0      0  56060   8536 270720    0    0     0     0  257  140  8  0 92  0  0
 0  0      0  56060   8536 270720    0    0     0     0  254  182  1  0 99  0  0
 0  0      0  56060   8536 270720    0    0     0     0  259  142  8  0 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  56060   8536 270720    0    0     0     0  256  146 11  0 89  0  0
 0  0      0  56060   8536 270720    0    0     0     0  255  140  0  0 100  0  0
 0  0      0  56060   8536 270720    0    0     0     0  254  144  1  0 99  0  0
 5  0      0  56060   8536 270720    0    0     0     0  282  248 56  0 44  0  0
 0  0      0  56060   8536 270720    0    0     0     0  260  152  9  0 91  0  0
 0  0      0  56060   8536 270720    0    0     0     0  252  138  0  0 100  0  0
 0  0      0  60784   8056 267132    0    0     0     0  255  162  1  2 97  0  0
 0  0      0  60788   8056 267104    0    0     0     0  257  139  7  0 93  0  0
 0  0      0  60664   8056 267104    0    0     0     0  254  146  1  0 99  0  0
 1  0      0  60664   8056 267104    0    0     0     0  255  138  5  1 94  0  0
 0  0      0  60664   8056 267104    0    0     0     0  260  145  9  0 91  0  0
 0  0      0  60664   8056 267104    0    0     0     0  252  135  1  0 99  0  0
 0  0      0  60664   8056 267104    0    0     0     0  252  147  0  1 99  0  0
 6  0      0  60664   8056 267104    0    0     0     0  268  150 16  0 84  0  0
 0  0      0  60664   8056 267104    0    0     0     0  282  246 48  0 52  0  0
 0  0      0  60664   8056 267104    0    0     0     0  252  136  0  0 100  0  0
 0  0      0  60664   8056 267108    0    0     0     0  254  146  0  0 100  0  0
 0  0      0  60664   8056 267108    0    0     0     0  256  138  8  1 91  0  0
 0  0      0  60664   8056 267108    0    0     0     0  254  143  0  0 100  0  0
 0  0      0  60664   8056 267108    0    0     0     0  251  140  0  1 99  0  0
 0  0      0  60664   8056 267108    0    0     0     0  262  146 16  0 84  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  60664   8056 267108    0    0     0     0  252  138  1  0 99  0  0
 0  0      0  60664   8056 267108    0    0     0     0  254  144  0  0 100  0  0
 0  0      0  60664   8056 267108    0    0     0     0  262  140 15  0 85  0  0
 1  0      0  60664   8056 267108    0    0     0     0  287  264 49  0 51  0  0
 0  0      0  60664   8056 267108    0    0     0     0  252  136  0  1 99  0  0
 0  0      0  60664   8056 267108    0    0     0     0  253  148  1  0 99  0  0
 0  0      0  60664   8056 267108    0    0     0     0  257  138  9  0 91  0  0
 0  0      0  60664   8056 267108    0    0     0     0  255  144  0  0 100  0  0
 0  0      0  60664   8056 267108    0    0     0     0  252  138  0  0 100  0  0
 0  0      0  60664   8056 267108    0    0     0     0  260  147 14  0 86  0  0
 0  0      0  60664   8056 267108    0    0     0     0  252  135  1  1 98  0  0
 0  0      0  58184   8408 269120    0    0  1323     0  280  268  1  2 97  0  0
 0  0      0  57812   8468 269424    0    0   307     0  267  171 16  2 82  0  0
 7  0      0  57812   8468 269412    0    0     0     0  267  187 17  1 82  0  0
 0  0      0  57812   8468 269412    0    0     0     0  269  220 33  1 66  0  0
 0  0      0  57812   8468 269412    0    0     0     0  254  148  1  0 99  0  0
 0  0      0  57812   8468 269412    0    0     0     0  256  144  9  0 91  0  0
 0  0      0  57812   8468 269412    0    0     0     0  255  143  1  0 99  0  0
 1  0      0  57812   8468 269412    0    0     0     0  254  139  0  0 100  0  0
 1  0      0  57812   8468 269412    0    0     0     0  265  146 15  0 85  0  0
 0  0      0  57812   8468 269412    0    0     0     0  253  138  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  57812   8468 269412    0    0     0     0  254  145  0  1 99  0  0
 1  0      0  57812   8468 269412    0    0     0     0  260  145 11  0 89  0  0
 0  0      0  57812   8468 269412    0    0     0     0  256  145  4  0 96  0  0
 0  0      0  57812   8468 269412    0    0     0     0  278  262 51  0 49  0  0
 0  0      0  57812   8468 269412    0    0     0     0  254  140  0  0 100  0  0
 0  0      0  57812   8468 269412    0    0     0     0  256  144  8  0 92  0  0
 0  0      0  57812   8468 269412    0    0     0     0  252  148  0  0 100  0  0
 0  0      0  57812   8468 269412    0    0     0     0  252  145  1  0 99  0  0
 1  0      0  57812   8468 269412    0    0     0     0  261  140  7  1 92  0  0
 0  0      0  57812   8468 269412    0    0     0     0  253  138  6  0 94  0  0
 0  0      0  57812   8468 269412    0    0     0     0  255  145  1  0 99  0  0
 0  0      0  57812   8468 269412    0    0     0     0  258  139  7  0 93  0  0
 0  0      0  57812   8468 269412    0    0     0     0  253  147  9  1 90  0  0
 7  0      0  57812   8468 269412    0    0     0     0  269  199 26  0 74  0  0
 0  0      0  57812   8468 269412    0    0     0     0  265  202 24  0 76  0  0
 0  0      0  57812   8468 269412    0    0     0     0  254  141  8  0 92  0  0
 0  0      0  57812   8468 269412    0    0     0     0  254  166  1  0 99  0  0
 0  0      0  57812   8468 269412    0    0     0     0  253  140  1  0 99  0  0
 0  0      0  57812   8468 269412    0    0     0     0  258  163  6  0 93  1  0
 0  0      0  57812   8468 269412    0    0     0     0  255  139  8  0 92  0  0
 0  0      0  57812   8468 269412    0    0     0     0  253  142  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  57812   8468 269416    0    0     0     0  257  143  7  0 93  0  0
 0  0      0  57812   8468 269416    0    0     0     0  257  145  7  0 93  0  0
 0  0      0  57812   8468 269416    0    0     0     0  253  141  0  0 100  0  0
 1  0      0  57688   8504 269548    0    0   150     0  286  272 49  0 51  0  0
 0  0      0  57688   8504 269548    0    0     0     0  256  135  6  0 94  0  0
 0  0      0  57688   8504 269548    0    0     0     0  254  145  0  0 100  0  0
 0  0      0  57688   8504 269548    0    0     0     0  252  140  1  0 99  0  0
 0  0      0  57688   8504 269548    0    0     0     0  258  149  9  0 91  0  0
 0  0      0  57688   8504 269548    0    0     0     0  256  136  9  0 91  0  0
 0  0      0  57688   8504 269548    0    0     0     0  254  146  0  1 99  0  0
 0  0      0  57688   8504 269548    0    0     0     0  255  144  6  0 94  0  0
 0  0      0  57688   8504 269548    0    0     0     0  258  144  9  0 91  0  0
 0  0      0  57688   8504 269548    0    0     0     0  252  136  0  0 100  0  0
 0  0      0  57688   8504 269548    0    0     0     0  276  253 49  1 50  0  0
 0  0      0  57688   8504 269548    0    0     0     0  255  138  6  0 94  0  0
 0  0      0  57688   8504 269548    0    0     0     0  252  143  1  0 99  0  0
 0  0      0  57688   8504 269548    0    0     0     0  251  136  0  0 100  0  0
 0  0      0  57688   8504 269548    0    0     0     0  258  149  6  0 94  0  0
 0  0      0  57688   8504 269548    0    0     0     0  252  140 10  1 89  0  0
 0  0      0  57688   8504 269548    0    0     0     0  256  146  0  0 100  0  0
 0  0      0  57688   8504 269548    0    0     0     0  256  143  8  0 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  57688   8504 269548    0    0     0     0  259  143  7  1 92  0  0
 0  0      0  57688   8504 269548    0    0     0     0  252  140  0  0 100  0  0
 6  0      0  57688   8504 269548    0    0     0     0  264  157 15  0 85  0  0
 0  0      0  57688   8504 269548    0    0     0     0  271  225 41  0 59  0  0
 0  0      0  57688   8504 269548    0    0     0     0  256  147  1  0 99  0  0
 0  0      0  57688   8504 269548    0    0     0     0  252  139  1  0 99  0  0
 0  0      0  57688   8504 269548    0    0     0     0  264  147  9  0 91  0  0
 0  0      0  57688   8504 269548    0    0     0     0  256  138  6  0 94  0  0
 0  0      0  57688   8504 269548    0    0     0     0  257  143  1  0 99  0  0
 0  0      0  57688   8504 269548    0    0     0     0  257  144  8  0 92  0  0
 0  0      0  57688   8504 269548    0    0     0     0  257  148  9  1 90  0  0
 0  0      0  57688   8504 269548    0    0     0     0  252  137  0  0 100  0  0
 0  0      0  57688   8504 269548    0    0     0     0  258  146  9  0 91  0  0
 0  0      0  57688   8504 269548    0    0     0     0  284  228 50  0 50  0  0
 0  0      0  57688   8504 269548    0    0     0     0  256  144  1  0 99  0  0
 0  0      0  57688   8504 269548    0    0     0     0  254  144  0  0 100  0  0
 0  0      0  57688   8504 269548    0    0     0     0  258  152  8  0 92  0  0
 0  0      0  57688   8504 269548    0    0     0     0  255  137  6  0 94  0  0
 0  0      0  57688   8504 269548    0    0     0     0  254  142  1  0 99  0  0
 0  0      0  65204   8536 269672    0    0    33     0  255  165  0  2 98  0  0
 0  0      0  73092   8536 269684    0    0     0     0  254  152  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  73092   8536 269684    0    0     0     0  254  144  0  0 100  0  0
 0  0      0  80980   8536 269688    0    0     0     0  253  158  1  0 99  0  0
 0  0      0 112932   8536 269692    0    0     0     0  267  215 23  0 77  0  0
 0  0      0 112944   8536 269708    0    0     0     0  250  139  1  1 98  0  0
 0  0      0 112944   8536 269708    0    0     0     0  255  153  1  0 99  0  0
 0  0      0 120968   8536 269712    0    0     0     0  253  153  0  1 99  0  0
 0  0      0 128856   8536 269716    0    0     0     0  255  158  2  0 98  0  0
 0  0      0 128856   8536 269716    0    0     0     0  252  141  0  0 100  0  0
 0  0      0 128856   8536 269716    0    0     0     0  256  144  1  1 98  0  0
 0  0      0 128856   8536 269716    0    0     0     0  251  139  1  0 99  0  0
 0  0      0 128856   8536 269716    0    0     0     0  256  143  0  0 100  0  0
 0  0      0 128856   8536 269716    0    0     0     0  253  143  2  0 98  0  0
 0  0      0 152848   8536 269720    0    0     0     0  256  178  1  0 99  0  0
 0  0      0 152864   8536 269728    0    0     0     0  253  181  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  149  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  253  133  0  1 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  253  146  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  139  1  1 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  256  146  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  142  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  146  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269728    0    0     0     0  254  138  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  145  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  140  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  149  0  0 100  0  0
 0  0      0 152924   8536 269728    0    0     0     0  253  133  0  0 100  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  145  0  1 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  139  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  256  148  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  137  0  1 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  145  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  253  145  0  0 100  0  0
 0  0      0 152924   8536 269728    0    0     0     0  253  146  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  253  139  0  0 100  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  148  0  0 100  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  138  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  255  147  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  141  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  256  147  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  142  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  259  146  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  253  142  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269728    0    0     0     0  251  145  0  1 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  146  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  147  1  0 99  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  134  2  1 97  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  145  0  0 100  0  0
 0  0      0 152924   8536 269728    0    0     0     0  252  138  2  0 98  0  0
 0  0      0 152924   8536 269728    0    0     0     0  254  146  0  0 100  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  140  1  1 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  257  146  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  248  143  0  1 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  256  146  0  0 100  0  0
 0  0      0 152924   8536 269732    0    0     0     0  252  140  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  255  154  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  146  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  255  146  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  251  140  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  256  150  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  139  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  256  145  2  1 97  0  0
 0  0      0 152924   8536 269732    0    0     0     0  252  142  0  0 100  0  0
 0  0      0 152924   8536 269732    0    0     0     0  256  144  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269732    0    0     0     0  252  140  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  255  148  0  0 100  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  142  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  256  144  0  1 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  143  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  255  145  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  144  2  1 97  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  146  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  252  141  0  0 100  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  146  2  1 97  0  0
 0  0      0 152924   8536 269732    0    0     0     0  255  138  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  258  152  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  138  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  145  0  1 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  138  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  147  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  252  143  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  145  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  252  143  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  146  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  255  142  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269732    0    0     0     0  255  147  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  138  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  255  144  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  139  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  150  2  0 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  141  1  1 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  256  144  1  1 98  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  139  0  0 100  0  0
 0  0      0 152924   8536 269732    0    0     0     0  254  145  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  253  138  1  0 99  0  0
 0  0      0 152924   8536 269732    0    0     0     0  256  147  1  1 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  141  1  1 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  250  150  1  1 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  253  137  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  258  148  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  139  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  148  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  252  137  1  1 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  142  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  140  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  147  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269736    0    0     0     0  252  137  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  148  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  252  133  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  148  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  253  139  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  147  1  1 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  247  143  2  1 97  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  148  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  253  139  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  155  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  252  141  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  145  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  133  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  150  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  141  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  257  145  1  1 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  252  138  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  145  2  1 97  0  0
 0  0      0 152924   8536 269736    0    0     0     0  252  140  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  149  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  253  137  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269736    0    0     0     0  254  145  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  253  141  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  149  2  1 97  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  139  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  258  144  1  1 98  0  0
 1  0      0 152924   8536 269736    0    0     0     0  253  144  3  0 97  0  0
 0  0      0 152924   8536 269736    0    0     0     0  256  144  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  253  201  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  143  0  1 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  145  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  142  1  0 99  0  0
 0  0      0 152924   8536 269736    0    0     0     0  256  146  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  141  0  0 100  0  0
 0  0      0 152924   8536 269736    0    0     0     0  255  146  2  0 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  257  142  1  1 98  0  0
 0  0      0 152924   8536 269736    0    0     0     0  254  145  2  0 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  253  138  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  251  148  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  253  139  0  0 100  0  0
 0  0      0 152924   8536 269740    0    0     0     0  255  146  0  0 100  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  139  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269740    0    0     0     0  255  148  0  0 100  0  0
 0  0      0 152924   8536 269740    0    0     0     0  252  141  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  144  0  0 100  0  0
 0  0      0 152924   8536 269740    0    0     0     0  248  140  2  0 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  147  0  0 100  0  0
 0  0      0 152924   8536 269740    0    0     0     0  253  140  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  142  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  248  142  0  1 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  145  2  0 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  253  140  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  255  146  2  0 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  253  141  1  1 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  146  1  1 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  252  143  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  256  145  2  1 97  0  0
 0  0      0 152924   8536 269740    0    0     0     0  253  140  2  0 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  148  2  0 98  0  0
 0  0      0 152924   8536 269740    0    0     0     0  253  151  0  0 100  0  0
 0  0      0 152924   8536 269740    0    0     0     0  254  143  1  0 99  0  0
 0  0      0 152924   8536 269740    0    0     0     0  252  142  2  0 98  0  0
